Periodo;Tipo Producto;Continente;Pais;Ingresos;Gastos
2018;Musica; africa;Egipto;371026,07;247625,55
2018;PC; africa;Egipto;1765572,34;1765775,28
2018;Tablets; africa;Egipto;261900,76;234798,44
2018;TV; africa;Egipto;146919,94;99453,50
2018;Accesorios; Europa;Espa¤a;88140,25;69669,12
2018;Aplicaciones; Europa;Espa¤a;182907,59;111939,45
2018;Celulares; Europa;Espa¤a;446361,64;376790,79
2018;Musica; Europa;Espa¤a;215280,62;127764,37
2018;PC; Europa;Espa¤a;640176,57;588162,22
2018;Tablets; Europa;Espa¤a;146989,18;145019,22
2018;TV; Europa;Espa¤a;65131,75;43545,23
2018;Accesorios; Europa;Finlandia;17880,96;16250,64
2018;Aplicaciones; Europa;Finlandia;31655,93;22522,61
2018;Celulares; Europa;Finlandia;71824,37;68676,32
2018;Musica; Europa;Finlandia;39027,85;25498,20
2018;PC; Europa;Finlandia;120381,69;119177,87
2018;Tablets; Europa;Finlandia;22028,61;18208,75
2018;TV; Europa;Finlandia;12495,76;7872,33
2018;Accesorios; Europa;Francia;149404,46;121602,24
2018;Aplicaciones; Europa;Francia;270570,97;159048,68
2018;Celulares; Europa;Francia;803430,13;729782,37
2018;Musica; Europa;Francia;343826,00;216610,38
2018;PC; Europa;Francia;1078577,44;981756,30
2018;Tablets; Europa;Francia;203979,67;169695,40
2018;TV; Europa;Francia;123993,94;74499,69
2018;Accesorios; Europa;Reino Unido;152016,59;127751,40
2018;Aplicaciones; Europa;Reino Unido;245941,12;151804,98
2018;Celulares; Europa;Reino Unido;637625,13;592055,56
2018;Musica; Europa;Reino Unido;232647,01;137283,22
2018;PC; Europa;Reino Unido;1059438,68;982320,55
2018;Tablets; Europa;Reino Unido;193436,84;174409,81
2018;TV; Europa;Reino Unido;101568,60;69953,25
2018;Accesorios; Europa;Grecia;31091,21;27715,27
2018;Aplicaciones; Europa;Grecia;61367,30;46823,25
2018;Celulares; Europa;Grecia;148955,16;146539,55
2018;Musica; Europa;Grecia;74477,58;51143,76
2018;PC; Europa;Grecia;195060,33;187538,53
2018;Tablets; Europa;Grecia;41586,47;37274,99
2018;TV; Europa;Grecia;21306,98;15557,37
2018;Accesorios; America;Guatemala;40153,49;34721,34
2018;Aplicaciones; America;Guatemala;65823,05;43526,59
2018;Celulares; America;Guatemala;152317,79;137983,52
2018;Musica; America;Guatemala;77765,62;57111,07
2018;PC; America;Guatemala;292546,87;288147,89
2018;Tablets; America;Guatemala;56535,13;56488,56
2018;TV; America;Guatemala;26945,11;18915,46
2018;Accesorios; Europa;Hungria;19119,65;17275,72
2018;Aplicaciones; Europa;Hungria;36354,26;24442,79
2018;Celulares; Europa;Hungria;70716,51;72957,62
2018;Musica; Europa;Hungria;49877,35;36629,92
2018;PC; Europa;Hungria;130691,28;117774,83
2018;Tablets; Europa;Hungria;27241,72;26601,54
2018;TV; Europa;Hungria;15786,87;10343,56
2018;Accesorios; Asia;Indonesia;475620,14;477442,80
2018;Aplicaciones; Asia;Indonesia;873295,84;684198,18
2018;Celulares; Asia;Indonesia;2373776,87;2502830,26
2018;Musica; Asia;Indonesia;870384,85;622088,92
2018;PC; Asia;Indonesia;2807693,08;2413441,92
2018;Tablets; Asia;Indonesia;741805,27;794994,40
2018;TV; Asia;Indonesia;353814,98;263434,30
2018;Accesorios; Asia;India;1987718,59;1626315,21
2018;Aplicaciones; Asia;India;2671918,46;1510214,78
2018;Celulares; Asia;India;8039611,79;7227529,79
2018;Musica; Asia;India;3062709,25;1837625,55
2018;PC; Asia;India;14069320,64;12394401,51
2018;Tablets; Asia;India;2357163,67;2073168,04
2018;TV; Asia;India;1191053,60;765677,31
2018;Accesorios; Europa;Irlanda;10882,85;9328,15
2018;Aplicaciones; Europa;Irlanda;16642,28;9406,50
2018;Celulares; Europa;Irlanda;36613,01;30892,22
2018;Musica; Europa;Irlanda;17258,66;11307,40
2018;PC; Europa;Irlanda;82674,53;71651,26
2018;Tablets; Europa;Irlanda;14687,17;12896,05
2018;TV; Europa;Irlanda;8402,99;4901,74
2018;Accesorios; Asia;Iran;199357,20;176957,52
2018;Aplicaciones; Asia;Iran;288788,47;181829,78
2018;Celulares; Asia;Iran;842737,27;750128,78
2018;Musica; Asia;Iran;323000,35;211620,92
2018;PC; Asia;Iran;1426170,77;1375965,37
2018;Tablets; Asia;Iran;288788,47;257398,42
2018;TV; Asia;Iran;123931,95;82621,30
2018;Accesorios; Asia;Israel;19101,09;16484,50
2018;Aplicaciones; Asia;Israel;29133,41;18343,26
2018;Celulares; Asia;Israel;70632,79;62514,08
2018;Musica; Asia;Israel;44225,04;29483,36
2018;PC; Asia;Israel;104446,36;89525,45
2018;Tablets; Asia;Israel;29751,39;26291,92
2018;TV; Asia;Israel;14374,76;8846,00
2018;Accesorios; Europa;Italia;121188,60;95940,98
2018;Aplicaciones; Europa;Italia;211028,74;129863,84
2018;Celulares; Europa;Italia;643231,82;536026,51
2018;Musica; Europa;Italia;297316,04;198210,69
2018;PC; Europa;Italia;916385,05;803251,10
2018;Tablets; Europa;Italia;173756,13;155072,67
2018;TV; Europa;Italia;94352,76;56611,66
2018;Accesorios; Asia;Japon;241894,31;189308,59
2018;Aplicaciones; Asia;Japon;389553,71;250427,39
2018;Celulares; Asia;Japon;1085423,17;863908,24
2018;Musica; Asia;Japon;461798,22;296870,29
2018;PC; Asia;Japon;1840500,16;1464887,88
2018;Tablets; Asia;Japon;319081,69;255265,35
2018;TV; Asia;Japon;173253,08;103951,85
2018;Accesorios; africa;Kenia;97240,43;88853,44
2018;Aplicaciones; africa;Kenia;183676,37;104194,59
2018;Celulares; africa;Kenia;474497,29;438195,39
2018;Musica; africa;Kenia;213523,78;119961,54
2018;PC; africa;Kenia;648679,84;611612,42
2018;Tablets; africa;Kenia;168571,40;152335,32
2018;TV; africa;Kenia;85409,51;53807,99
2018;Accesorios; Asia;Republica de Corea;108350,51;98183,38
2018;Aplicaciones; Asia;Republica de Corea;184517,71;117339,59
2018;Celulares; Asia;Republica de Corea;447270,92;395803,27
2018;Musica; Asia;Republica de Corea;249593,15;169723,34
2018;PC; Asia;Republica de Corea;1075170,48;978405,14
2018;Tablets; Asia;Republica de Corea;147128,59;129256,80
2018;TV; Asia;Republica de Corea;73953,53;44002,35
2018;Accesorios; America;Mexico;277865,85;251450,55
2018;Aplicaciones; America;Mexico;492434,07;332392,99
2018;Celulares; America;Mexico;1054053,08;949965,34
2018;Musica; America;Mexico;533641,94;326855,69
2018;PC; America;Mexico;2125673,72;1768397,02
2018;Tablets; America;Mexico;340107,79;313517,55
2018;TV; America;Mexico;171195,20;115556,76
2018;Accesorios; Asia;Malasia;69073,56;64580,29
2018;Aplicaciones; Asia;Malasia;91304,14;55923,78
2018;Celulares; Asia;Malasia;228588,77;209573,20
2018;Musica; Asia;Malasia;149876,60;97197,75
2018;PC; Asia;Malasia;588404,43;469700,23
2018;Tablets; Asia;Malasia;98676,52;89795,63
2018;TV; Asia;Malasia;40892,97;26004,90
2018;Accesorios; africa;Nigeria;338162,98;293074,58
2018;Aplicaciones; africa;Nigeria;596120,64;353784,64
2018;Celulares; africa;Nigeria;1291594,72;1180047,91
2018;Musica; africa;Nigeria;628343,38;390539,58
2018;PC; africa;Nigeria;2906088,13;2615479,31
2018;Tablets; africa;Nigeria;531398,97;485841,96
2018;TV; africa;Nigeria;241231,70;147754,42
2018;Accesorios; Europa;Noruega;11642,15;10696,23
2018;Aplicaciones; Europa;Noruega;21298,82;14233,49
2018;Celulares; Europa;Noruega;37381,61;32191,08
2018;Musica; Europa;Noruega;21634,24;12594,89
2018;PC; Europa;Noruega;64648,19;59987,50
2018;Tablets; Europa;Noruega;17444,75;14671,95
2018;TV; Europa;Noruega;7664,01;5074,67
2018;Accesorios; America;Peru;69122,07;52131,35
2018;Aplicaciones; America;Peru;137492,81;80344,91
2018;Celulares; America;Peru;254684,67;226924,04
2018;Musica; America;Peru;179848,42;107621,29
2018;PC; America;Peru;379480,16;327037,67
2018;Tablets; America;Peru;105119,16;80667,37
2018;TV; America;Peru;52559,58;26490,03
2018;Accesorios; Asia;Filipinas;187854,95;172059,80
2018;Aplicaciones; Asia;Filipinas;385523,22;255271,44
2018;Celulares; Asia;Filipinas;1043638,61;939274,75
2018;Musica; Asia;Filipinas;411634,35;283176,04
2018;PC; Asia;Filipinas;1341821,06;1234972,35
2018;Tablets; Asia;Filipinas;267668,97;228665,78
2018;TV; Asia;Filipinas;166914,74;99314,27
2018;Accesorios; Europa;Polonia;81374,85;64701,67
2018;Aplicaciones; Europa;Polonia;132699,52;78004,24
2018;Celulares; Europa;Polonia;441370,13;396994,54
2018;Musica; Europa;Polonia;152082,59;89398,11
2018;PC; Europa;Polonia;410162,14;383480,89
2018;Tablets; Europa;Polonia;126105,75;114239,66
2018;TV; Europa;Polonia;57761,10;35900,74
2018;Accesorios; Europa;Portugal;22851,48;20877,95
2018;Aplicaciones; Europa;Portugal;40184,12;27117,35
2018;Celulares; Europa;Portugal;74467,07;63103,95
2018;Musica; Europa;Portugal;43287,77;29495,39
2018;PC; Europa;Portugal;115747,73;96596,74
2018;Tablets; Europa;Portugal;29335,51;26036,22
2018;TV; Europa;Portugal;14627,46;8598,40
2018;Accesorios; Asia;Rusia;280821,78;249962,25
2018;Aplicaciones; Asia;Rusia;542640,59;295985,77
2018;Celulares; Asia;Rusia;1312203,60;1277881,53
2018;Musica; Asia;Rusia;647275,32;353059,26
2018;PC; Asia;Rusia;1977293,10;1965357,03
2018;Tablets; Asia;Rusia;379848,41;332367,36
2018;TV; Asia;Rusia;209191,88;134480,49
2018;Accesorios; africa;Sudan;92310,38;69484,54
2018;Aplicaciones; africa;Sudan;128208,86;65943,95
2018;Celulares; africa;Sudan;292316,20;248540,95
2018;Musica; africa;Sudan;184232,90;111329,31
2018;PC; africa;Sudan;707216,61;623064,98
2018;Tablets; africa;Sudan;116306,18;94620,71
2018;TV; africa;Sudan;68298,18;40348,46
2018;Accesorios; Europa;Eslovaquia;16193,61;14117,51
2018;Aplicaciones; Europa;Eslovaquia;26833,65;14636,53
2018;Celulares; Europa;Eslovaquia;62478,34;48896,09
2018;Musica; Europa;Eslovaquia;29273,07;17075,96
2018;PC; Europa;Eslovaquia;87209,35;73995,82
2018;Tablets; Europa;Eslovaquia;23716,99;20123,51
2018;TV; Europa;Eslovaquia;11825,00;6450,00
2018;Accesorios; Europa;Suecia;19168,12;16772,10
2018;Aplicaciones; Europa;Suecia;30524,95;19999,11
2018;Celulares; Europa;Suecia;81243,33;72216,29
2018;Musica; Europa;Suecia;44752,68;28177,61
2018;PC; Europa;Suecia;106683,16;87632,60
2018;Tablets; Europa;Suecia;32200,10;28175,09
2018;TV; Europa;Suecia;13386,10;8428,29
2018;Accesorios; Asia;Tailandia;176302,50;142398,17
2018;Aplicaciones; Asia;Tailandia;271373,47;166999,06
2018;Celulares; Asia;Tailandia;729471,80;618945,77
2018;Musica; Asia;Tailandia;313041,05;187824,63
2018;PC; Asia;Tailandia;924563,09;828254,44
2018;Tablets; Asia;Tailandia;250039,08;216250,01
2018;TV; Asia;Tailandia;123275,08;73965,05
2018;Accesorios; Asia;Turquia;164349,27;143005,21
2018;Aplicaciones; Asia;Turquia;273734,06;179343,00
2018;Celulares; Asia;Turquia;751524,41;670715,33
2018;Musica; Asia;Turquia;375762,20;236591,02
2018;PC; Asia;Turquia;1589763,17;1393496,11
2018;Tablets; Asia;Turquia;254362,11;222566,84
2018;TV; Asia;Turquia;116433,36;77622,24
2018;Accesorios; africa;Tanzania;133481,48;117777,77
2018;Aplicaciones; africa;Tanzania;183083,35;117696,44
2018;Celulares; africa;Tanzania;445592,57;400123,94
2018;Musica; africa;Tanzania;219567,36;141150,44
2018;PC; africa;Tanzania;878269,42;687341,29
2018;Tablets; africa;Tanzania;163343,91;143423,92
2018;TV; africa;Tanzania;77494,36;47688,84
2018;Accesorios; Europa;Ucrania;103109,72;91778,98
2018;Aplicaciones; Europa;Ucrania;153359,39;100476,84
2018;Celulares; Europa;Ucrania;331928,54;298735,69
2018;Musica; Europa;Ucrania;195409,54;117245,73
2018;PC; Europa;Ucrania;682557,28;612908,58
2018;Tablets; Europa;Ucrania;149112,51;131569,87
2018;TV; Europa;Ucrania;67495,22;42496,99
2018;Accesorios; America;Estados Unidos;2914457,33;2503278,35
2018;Aplicaciones; America;Estados Unidos;5682669,48;3344982,70
2018;Celulares; America;Estados Unidos;11657829,31;9898049,51
2018;Musica; America;Estados Unidos;6005548,42;3829625,08
2018;PC; America;Estados Unidos;28311871,17;24199971,29
2018;Tablets; America;Estados Unidos;4054897,16;3427597,60
2018;TV; America;Estados Unidos;2048404,11;1233660,45
2018;Accesorios; America;Venezuela;74971,95;60271,57
2018;Aplicaciones; America;Venezuela;116676,61;71800,99
2018;Celulares; America;Venezuela;255538,20;229726,26
2018;Musica; America;Venezuela;122589,27;73553,56
2018;PC; America;Venezuela;518377,50;446380,63
2018;Tablets; America;Venezuela;105791,33;93631,40
2018;TV; America;Venezuela;54078,13;33278,85
2018;Accesorios; Asia;Yemen;68998,37;60784,28
2018;Aplicaciones; Asia;Yemen;92270,01;61513,34
2018;Celulares; Asia;Yemen;249498,12;210514,04
2018;Musica; Asia;Yemen;152133,00;101422,00
2018;PC; Asia;Yemen;389840,81;325932,48
2018;Tablets; Asia;Yemen;90660,65;72884,06
2018;TV; Asia;Yemen;50628,68;31877,32
2018;Accesorios; africa;Sudafrica;135056,05;107538,38
2018;Aplicaciones; africa;Sudafrica;227118,47;149898,19
2018;Celulares; africa;Sudafrica;631127,30;538179,46
2018;Musica; africa;Sudafrica;305289,48;172183,27
2018;PC; africa;Sudafrica;1312744,78;1086103,25
2018;Tablets; africa;Sudafrica;205116,37;169937,51
2018;TV; africa;Sudafrica;89546,03;55518,54
2018;Accesorios; Oceania;Nueva Zelanda;9939,32;8662,11
2018;Aplicaciones; Oceania;Nueva Zelanda;16770,68;11019,89
2018;Celulares; Oceania;Nueva Zelanda;37869,12;33473,60
2018;Musica; Oceania;Nueva Zelanda;20709,68;12527,10
2018;PC; Oceania;Nueva Zelanda;69298,20;60753,72
2018;Tablets; Oceania;Nueva Zelanda;15547,44;14950,57
2018;TV; Oceania;Nueva Zelanda;8059,10;5135,43
2019;Accesorios; africa;Angola;58136,61;51297,01
2019;Aplicaciones; africa;Angola;110378,25;72316,78
2019;Celulares; africa;Angola;230424,66;199286,20
2019;Musica; africa;Angola;109611,73;70464,69
2019;PC; africa;Angola;415370,78;367627,01
2019;Tablets; africa;Angola;97132,86;86908,35
2019;TV; africa;Angola;49479,90;32986,60
2019;Accesorios; America;Argentina;100965,13;84137,61
2019;Aplicaciones; America;Argentina;134231,10;80538,66
2019;Celulares; America;Argentina;478803,70;388463,38
2019;Musica; America;Argentina;201056,10;123726,83
2019;PC; America;Argentina;473917,95;426047,45
2019;Tablets; America;Argentina;116109,90;102608,75
2019;TV; America;Argentina;77021,49;43533,89
2019;Accesorios; Oceania;Australia;63746,60;51067,33
2019;Aplicaciones; Oceania;Australia;113887,21;64536,08
2019;Celulares; Oceania;Australia;297046,01;214921,53
2019;Musica; Oceania;Australia;98004,98;54279,68
2019;PC; Oceania;Australia;472351,85;361891,49
2019;Tablets; Oceania;Australia;75824,90;59604,13
2019;TV; Oceania;Australia;44880,78;22830,66
2019;Accesorios; Europa;Austria;22981,93;19602,23
2019;Aplicaciones; Europa;Austria;34914,85;23276,57
2019;Celulares; Europa;Austria;86455,83;73154,93
2019;Musica; Europa;Austria;36802,14;22647,47
2019;PC; Europa;Austria;125211,89;109753,63
2019;Tablets; Europa;Austria;29049,16;26114,90
2019;TV; Europa;Austria;13789,16;7521,36
2019;Accesorios; Europa;Belgica;39740,12;33004,51
2019;Aplicaciones; Europa;Belgica;55611,94;34222,73
2019;Celulares; Europa;Belgica;144767,59;119807,66
2019;Musica; Europa;Belgica;63116,66;41352,30
2019;PC; Europa;Belgica;233855,33;201375,42
2019;Tablets; Europa;Belgica;48641,91;41041,61
2019;TV; Europa;Belgica;23627,87;13782,92
2019;Accesorios; America;Brasil;388136,20;322350,40
2019;Aplicaciones; America;Brasil;659215,44;359572,06
2019;Celulares; America;Brasil;1674619,88;1492595,98
2019;Musica; America;Brasil;887405,41;581403,54
2019;PC; America;Brasil;2732274,54;2252928,13
2019;Tablets; America;Brasil;529726,70;469530,48
2019;TV; America;Brasil;277240,14;151221,89
2019;Accesorios; America;Canada;1193758,47;1044538,66
2019;Aplicaciones; America;Canada;1804611,46;1160107,37
2019;Celulares; America;Canada;4861070,52;4374963,47
2019;Musica; America;Canada;2091390,81;1140758,62
2019;PC; America;Canada;6744735,35;5960463,80
2019;Tablets; America;Canada;1769110,91;1464091,79
2019;TV; America;Canada;732128,67;427075,06
2019;Accesorios; Europa;Suiza;17815,39;15668,96
2019;Aplicaciones; Europa;Suiza;31578,91;20689,63
2019;Celulares; Europa;Suiza;79521,44;67472,73
2019;Musica; Europa;Suiza;30692,48;18887,68
2019;PC; Europa;Suiza;99401,80;89258,76
2019;Tablets; Europa;Suiza;27681,51;22032,22
2019;TV; Europa;Suiza;11228,96;7356,90
2019;Accesorios; America;Chile;44058,63;39217,02
2019;Aplicaciones; America;Chile;69142,15;46094,77
2019;Celulares; America;Chile;172346,98;154012,19
2019;Musica; America;Chile;95670,16;60236,77
2019;PC; America;Chile;312522,52;260435,43
2019;Tablets; America;Chile;64041,50;57370,51
2019;TV; America;Chile;33012,94;19257,55
2019;Accesorios; Asia;China;1664384,38;1529153,15
2019;Aplicaciones; Asia;China;2454596,54;1688593,14
2019;Celulares; Asia;China;5514660,24;5199536,80
2019;Musica; Asia;China;4135995,17;2454623,22
2019;PC; Asia;China;9847607,56;8942692,27
2019;Tablets; Asia;China;2739069,66;2419511,53
2019;TV; Asia;China;1089853,80;646804,54
2019;Accesorios; africa;Camerun;55501,43;48894,12
2019;Aplicaciones; africa;Camerun;98164,46;60408,90
2019;Celulares; africa;Camerun;188932,97;167463,31
2019;Musica; africa;Camerun;115900,05;77266,70
2019;PC; africa;Camerun;551684,26;478126,36
2019;Tablets; africa;Camerun;79723,16;64681,05
2019;TV; africa;Camerun;42568,23;24831,47
2019;Accesorios; America;Colombia;108965,10;91939,30
2019;Aplicaciones; America;Colombia;190315,76;111017,52
2019;Celulares; America;Colombia;380631,51;313854,06
2019;Musica; America;Colombia;201348,55;113805,70
2019;PC; America;Colombia;740962,68;662136,86
2019;Tablets; America;Colombia;163929,80;145715,37
2019;TV; America;Colombia;91101,97;51492,42
2019;Accesorios; America;Costa Rica;9462,80;8362,48
2019;Aplicaciones; America;Costa Rica;20602,08;12017,88
2019;Celulares; America;Costa Rica;48453,05;42319,75
2019;Musica; America;Costa Rica;20361,59;13340,35
2019;PC; America;Costa Rica;59465,10;50455,24
2019;Tablets; America;Costa Rica;16880,42;14743,65
2019;TV; America;Costa Rica;8564,53;4671,56
2019;Accesorios; Europa;Republica Checa;23362,48;20953,98
2019;Aplicaciones; Europa;Republica Checa;37576,01;20496,01
2019;Celulares; Europa;Republica Checa;91074,07;75895,06
2019;Musica; Europa;Republica Checa;48848,82;26644,81
2019;PC; Europa;Republica Checa;160399,10;128319,28
2019;Tablets; Europa;Republica Checa;29203,10;23988,26
2019;TV; Europa;Republica Checa;14802,67;8881,60
2019;Accesorios; Europa;Alemania;2249092,93;1656573,27
2019;Aplicaciones; Europa;Alemania;3629570,66;2153545,26
2019;Celulares; Europa;Alemania;8488512,02;6767789,93
2019;Musica; Europa;Alemania;3544025,22;2020094,38
2019;PC; Europa;Alemania;11695283,23;10199957,73
2019;Tablets; Europa;Alemania;2748238,88;1903886,34
2019;TV; Europa;Alemania;1552471,23;780960,53
2019;Accesorios; America;Republica Dominicana;24669,91;21991,46
2019;Aplicaciones; America;Republica Dominicana;32798,15;19499,99
2019;Celulares; America;Republica Dominicana;97828,96;85725,02
2019;Musica; America;Republica Dominicana;39131,58;25794,23
2019;PC; America;Republica Dominicana;177314,98;157616,02
2019;Tablets; America;Republica Dominicana;31610,47;31507,25
2019;TV; America;Republica Dominicana;14853,61;10704,84
2019;Accesorios; africa;Argelia;97202,26;85395,04
2019;Aplicaciones; africa;Argelia;167303,51;101385,93
2019;Celulares; africa;Argelia;328501,06;315802,29
2019;Musica; africa;Argelia;180741,55;128972,00
2019;PC; africa;Argelia;511416,42;440570,20
